table,table_title,column,column_label,comment_fa,package,from_user_missing_list
REF_LICENSE_TYPE,نوع مجوز,NAME_FA,عنوان فارسی,عنوان فارسی نوع مجوز,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع مجوز,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع مجوز,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع مجوز در فهرست‌های مرجع,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع مجوز؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,PARENT_CODE,کد والد,کد والد نوع مجوز در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع مجوز,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع مجوز,Organization and Product,Y
REF_LICENSE_TYPE,نوع مجوز,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع مجوز برای کنترل هم‌زمانی,Organization and Product,Y
REF_LIFE_STATUS,وضعیت حیات,LIFE_STATUS_CODE,کد وضعیت حیات,کد وضعیت حیات,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت حیات,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت حیات,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت حیات,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت حیات در فهرست‌های مرجع,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت حیات؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,PARENT_CODE,کد والد,کد والد وضعیت حیات در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت حیات,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت حیات,Identity and Party,Y
REF_LIFE_STATUS,وضعیت حیات,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت حیات برای کنترل هم‌زمانی,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,LIMIT_TYPE_CODE,کد نوع حد,کد نوع حد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,NAME_FA,عنوان فارسی,عنوان فارسی نوع حد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع حد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع حد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع حد در فهرست‌های مرجع,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع حد؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,PARENT_CODE,کد والد,کد والد نوع حد در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع حد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع حد,Identity and Party,Y
REF_LIMIT_TYPE,نوع حد,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع حد برای کنترل هم‌زمانی,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,MARITAL_STATUS_CODE,کد وضعیت تأهل,کد وضعیت تأهل,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت تأهل,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت تأهل,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت تأهل,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت تأهل در فهرست‌های مرجع,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت تأهل؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,PARENT_CODE,کد والد,کد والد وضعیت تأهل در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت تأهل,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت تأهل,Identity and Party,Y
REF_MARITAL_STATUS,وضعیت تأهل,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت تأهل برای کنترل هم‌زمانی,Identity and Party,Y
REF_METRIC,شاخص تحلیلی مشتری,METRIC_CODE,کد شاخص,کد شاخص,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,NAME_FA,عنوان فارسی,عنوان فارسی شاخص تحلیلی مشتری,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,NAME_EN,عنوان انگلیسی,عنوان انگلیسی شاخص تحلیلی مشتری,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی شاخص تحلیلی مشتری,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,SORT_ORDER,ترتیب نمایش,ترتیب نمایش شاخص تحلیلی مشتری در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,IS_ACTIVE,فعال است؟,نشانگر فعال بودن شاخص تحلیلی مشتری؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,PARENT_CODE,کد والد,کد والد شاخص تحلیلی مشتری در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار شاخص تحلیلی مشتری,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار شاخص تحلیلی مشتری,Analytics and Recommendation,Y
REF_METRIC,شاخص تحلیلی مشتری,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد شاخص تحلیلی مشتری برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,METRIC_UNIT_CODE,کد واحد اندازه‌گیری,کد واحد اندازه‌گیری,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,NAME_FA,عنوان فارسی,عنوان فارسی واحد اندازه‌گیری شاخص,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,NAME_EN,عنوان انگلیسی,عنوان انگلیسی واحد اندازه‌گیری شاخص,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی واحد اندازه‌گیری شاخص,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,SORT_ORDER,ترتیب نمایش,ترتیب نمایش واحد اندازه‌گیری شاخص در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,IS_ACTIVE,فعال است؟,نشانگر فعال بودن واحد اندازه‌گیری شاخص؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,PARENT_CODE,کد والد,کد والد واحد اندازه‌گیری شاخص در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار واحد اندازه‌گیری شاخص,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار واحد اندازه‌گیری شاخص,Analytics and Recommendation,Y
REF_METRIC_UNIT,واحد اندازه‌گیری شاخص,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد واحد اندازه‌گیری شاخص برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,MODEL_CODE,کد مدل تحلیلی,کد مدل تحلیلی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,NAME_FA,عنوان فارسی,عنوان فارسی مدل تحلیلی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی مدل تحلیلی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی مدل تحلیلی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش مدل تحلیلی در فهرست‌های مرجع,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن مدل تحلیلی؛ 1 فعال و 0 غیرفعال,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,PARENT_CODE,کد والد,کد والد مدل تحلیلی در ساختار سلسله‌مراتبی، در صورت کاربرد,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار مدل تحلیلی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار مدل تحلیلی,Analytics and Recommendation,Y
REF_MODEL,مدل تحلیلی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد مدل تحلیلی برای کنترل هم‌زمانی,Analytics and Recommendation,Y
REF_NAME_TYPE,نوع نام,NAME_TYPE_CODE,کد نوع نام,کد نوع نام,Identity and Party,Y
REF_NAME_TYPE,نوع نام,NAME_FA,عنوان فارسی,عنوان فارسی نوع نام,Identity and Party,Y
REF_NAME_TYPE,نوع نام,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع نام,Identity and Party,Y
REF_NAME_TYPE,نوع نام,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع نام,Identity and Party,Y
REF_NAME_TYPE,نوع نام,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع نام در فهرست‌های مرجع,Identity and Party,Y
REF_NAME_TYPE,نوع نام,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع نام؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_NAME_TYPE,نوع نام,PARENT_CODE,کد والد,کد والد نوع نام در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_NAME_TYPE,نوع نام,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع نام,Identity and Party,Y
REF_NAME_TYPE,نوع نام,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع نام,Identity and Party,Y
REF_NAME_TYPE,نوع نام,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع نام برای کنترل هم‌زمانی,Identity and Party,Y
REF_OCCUPATION,شغل,OCCUPATION_CODE,کد شغل,کد شغل,Organization and Product,Y
REF_OCCUPATION,شغل,NAME_FA,عنوان فارسی,عنوان فارسی شغل,Organization and Product,Y
REF_OCCUPATION,شغل,NAME_EN,عنوان انگلیسی,عنوان انگلیسی شغل,Organization and Product,Y
REF_OCCUPATION,شغل,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی شغل,Organization and Product,Y
REF_OCCUPATION,شغل,SORT_ORDER,ترتیب نمایش,ترتیب نمایش شغل در فهرست‌های مرجع,Organization and Product,Y
REF_OCCUPATION,شغل,IS_ACTIVE,فعال است؟,نشانگر فعال بودن شغل؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_OCCUPATION,شغل,PARENT_CODE,کد والد,کد والد شغل در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_OCCUPATION,شغل,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار شغل,Organization and Product,Y
REF_OCCUPATION,شغل,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار شغل,Organization and Product,Y
REF_OCCUPATION,شغل,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد شغل برای کنترل هم‌زمانی,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,OFFER_CODE,کد پیشنهاد,کد پیشنهاد,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,NAME_FA,عنوان فارسی,عنوان فارسی پیشنهاد محصول/خدمت,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,NAME_EN,عنوان انگلیسی,عنوان انگلیسی پیشنهاد محصول/خدمت,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی پیشنهاد محصول/خدمت,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,SORT_ORDER,ترتیب نمایش,ترتیب نمایش پیشنهاد محصول/خدمت در فهرست‌های مرجع,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,IS_ACTIVE,فعال است؟,نشانگر فعال بودن پیشنهاد محصول/خدمت؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,PARENT_CODE,کد والد,کد والد پیشنهاد محصول/خدمت در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار پیشنهاد محصول/خدمت,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار پیشنهاد محصول/خدمت,Organization and Product,Y
REF_OFFER,پیشنهاد محصول/خدمت,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد پیشنهاد محصول/خدمت برای کنترل هم‌زمانی,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,OFFICER_ROLE_CODE,کد سمت/نقش,کد سمت/نقش,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,NAME_FA,عنوان فارسی,عنوان فارسی سمت/نقش سازمانی,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی سمت/نقش سازمانی,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی سمت/نقش سازمانی,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش سمت/نقش سازمانی در فهرست‌های مرجع,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,IS_ACTIVE,فعال است؟,نشانگر فعال بودن سمت/نقش سازمانی؛ 1 فعال و 0 غیرفعال,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,PARENT_CODE,کد والد,کد والد سمت/نقش سازمانی در ساختار سلسله‌مراتبی، در صورت کاربرد,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار سمت/نقش سازمانی,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار سمت/نقش سازمانی,Organization and Product,Y
REF_OFFICER_ROLE,سمت/نقش سازمانی,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد سمت/نقش سازمانی برای کنترل هم‌زمانی,Organization and Product,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,PARTY_CONSENT_PURPOSE_CODE,کد هدف رضایت Party,کد هدف رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,NAME_FA,عنوان فارسی,عنوان فارسی هدف رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,NAME_EN,عنوان انگلیسی,عنوان انگلیسی هدف رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی هدف رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,SORT_ORDER,ترتیب نمایش,ترتیب نمایش هدف رضایت Party در فهرست‌های مرجع,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,IS_ACTIVE,فعال است؟,نشانگر فعال بودن هدف رضایت Party؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,PARENT_CODE,کد والد,کد والد هدف رضایت Party در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار هدف رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار هدف رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_PURPOSE,هدف رضایت Party,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد هدف رضایت Party برای کنترل هم‌زمانی,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,CONSENT_STATUS_CODE,کد وضعیت رضایت Party,کد وضعیت رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت رضایت Party در فهرست‌های مرجع,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت رضایت Party؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,PARENT_CODE,کد والد,کد والد وضعیت رضایت Party در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_STATUS,وضعیت رضایت Party,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت رضایت Party برای کنترل هم‌زمانی,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,CONSENT_TYPE_CODE,کد نوع رضایت Party,کد نوع رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,NAME_FA,عنوان فارسی,عنوان فارسی نوع رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع رضایت Party در فهرست‌های مرجع,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع رضایت Party؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,PARENT_CODE,کد والد,کد والد نوع رضایت Party در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع رضایت Party,Identity and Party,Y
REF_PARTY_CONSENT_TYPE,نوع رضایت Party,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع رضایت Party برای کنترل هم‌زمانی,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,LIFECYCLE_STATUS_CODE,کد وضعیت چرخه‌حیات Party,کد وضعیت چرخه‌حیات Party,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,NAME_FA,عنوان فارسی,عنوان فارسی وضعیت چرخه‌حیات Party,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,NAME_EN,عنوان انگلیسی,عنوان انگلیسی وضعیت چرخه‌حیات Party,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی وضعیت چرخه‌حیات Party,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,SORT_ORDER,ترتیب نمایش,ترتیب نمایش وضعیت چرخه‌حیات Party در فهرست‌های مرجع,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,IS_ACTIVE,فعال است؟,نشانگر فعال بودن وضعیت چرخه‌حیات Party؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,PARENT_CODE,کد والد,کد والد وضعیت چرخه‌حیات Party در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار وضعیت چرخه‌حیات Party,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار وضعیت چرخه‌حیات Party,Identity and Party,Y
REF_PARTY_LIFECYCLE_STATUS,وضعیت چرخه‌حیات Party,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد وضعیت چرخه‌حیات Party برای کنترل هم‌زمانی,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,REASON_CODE,کد دلیل وضعیت Party,کد دلیل وضعیت Party,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,NAME_FA,عنوان فارسی,عنوان فارسی دلیل وضعیت Party,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,NAME_EN,عنوان انگلیسی,عنوان انگلیسی دلیل وضعیت Party,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی دلیل وضعیت Party,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,SORT_ORDER,ترتیب نمایش,ترتیب نمایش دلیل وضعیت Party در فهرست‌های مرجع,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,IS_ACTIVE,فعال است؟,نشانگر فعال بودن دلیل وضعیت Party؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,PARENT_CODE,کد والد,کد والد دلیل وضعیت Party در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار دلیل وضعیت Party,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار دلیل وضعیت Party,Identity and Party,Y
REF_PARTY_STATUS_REASON,دلیل وضعیت Party,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد دلیل وضعیت Party برای کنترل هم‌زمانی,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,PARTY_TYPE_CODE,کد نوع Party,کد نوع Party,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,NAME_FA,عنوان فارسی,عنوان فارسی نوع Party,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,NAME_EN,عنوان انگلیسی,عنوان انگلیسی نوع Party,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی نوع Party,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,SORT_ORDER,ترتیب نمایش,ترتیب نمایش نوع Party در فهرست‌های مرجع,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,IS_ACTIVE,فعال است؟,نشانگر فعال بودن نوع Party؛ 1 فعال و 0 غیرفعال,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,PARENT_CODE,کد والد,کد والد نوع Party در ساختار سلسله‌مراتبی، در صورت کاربرد,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,VALID_FROM,شروع اعتبار,تاریخ شروع اعتبار نوع Party,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,VALID_TO,پایان اعتبار,تاریخ پایان اعتبار نوع Party,Identity and Party,Y
REF_PARTY_TYPE,نوع Party,RECORD_VERSION,نسخه رکورد,شماره نسخه رکورد نوع Party برای کنترل هم‌زمانی,Identity and Party,Y
REF_PERIOD,دوره زمانی,PERIOD_CODE,کد دوره,کد دوره,Organization and Product,Y
REF_PERIOD,دوره زمانی,NAME_FA,عنوان فارسی,عنوان فارسی دوره زمانی,Organization and Product,Y
REF_PERIOD,دوره زمانی,NAME_EN,عنوان انگلیسی,عنوان انگلیسی دوره زمانی,Organization and Product,Y
REF_PERIOD,دوره زمانی,DESCRIPTION_FA,توضیحات فارسی,توضیحات فارسی دوره زمانی,Organization and Product,Y
REF_PERIOD,دوره زمانی,SORT_ORDER,ترتیب نمایش,ترتیب نمایش دوره زمانی در فهرست‌های مرجع,Organization and Product,Y
